SCENARIO,CASE,SubWS,CASE2,TER.AREA,TA,NP,PD,TE,ED,LSI,AREA_AM,PARA_AM,PAFRAC,NDCA,DCAD,CWED,TECI,ECON_AM,CONTAG,CONNECT,COHESION,DIVISION,RPR,SHDI,AI,CA.DEV,PLAND.DEV,NP.DEV,CWED.DEV,TECI.DEV,CA.FOR,PLAND.FOR,NP.FOR,CWED.FOR,TECI.FOR,CA.LOAG,PLAND.LOAG,NP.LOAG,CWED.LOAG,TECI.LOAG,CA.HIAG,PLAND.HIAG,NP.HIAG,CWED.HIAG,TECI.HIAG,CA.WTR,PLAND.WTR,NP.WTR,CWED.WTR,TECI.WTR,POP_MIN,POP_MAX,POP_RANG,POP_MEAN,POP_STD,POP_SUM,MEAN_RI,AMP_MIN,AMP_MAX,AMP_RANG,AMP_MEAN,AMP_STD,AMP_SUM,P_AVL_TOT,P_AVL_HA,P_RET_TOT,P_RET_HA,P_EXP_TOT,P_EXP_HA,N_AVL_TOT,N_AVL_HA,N_RET_TOT,N_RET_HA,N_EXP_TOT,N_EXP_HA,P_VALUE,N_VALUE,GITTEST
SQ,SQ39Subwatershed2,2,SQ392,6366.4314,6379.7354,2051,32.1487,637421.5545,99.9135,21.3953,1576.8409,205.6942,1.3256,2051,32.1487,20.6108,19.2069,18.1615,44.0702,.2894,98.3449,.7528,100,1.0204,85.0413,3928.2411,61.5737,279,11.4788,15.5651,1495.3359,23.4388,648,14.421,22.3837,687.7998,10.781,881,11.3423,21.8675,255.0546,3.9979,212,3.4023,23.857,13.304,.2085,31,.2855,20.5238,0,1.18128299713,1.18128299713,.142352444923,.166294952383,9965.24055442,7.78951673317533,0,36.8615074158,36.8615074158,4.16177509308,2.97374167017,291374.197817,6249.17797865,.981582551670941,3404.09271105,.534694006292128,2845.0852676,.446888545378813,36635.4107455,5.75446564075127,20133.156437,3.16239273967517,16502.2543085,2.5920729010761,18550235.2173,9175013.62273,0
SQ,SQ39Subwatershed20,20,SQ3920,3934.073,3934.802,169,4.295,45189.433,11.4846,4.0216,3796.3107,37.0697,1.3157,169,4.295,1.8505,7.2089,7.2879,94.1071,1.7999,99.7772,.0352,100,.097,97.7189,3865.2748,98.233,5,1.8311,7.1719,59.4125,1.5099,114,1.4799,15.9685,9.2035,.2339,45,.3267,16.0113,.1822,.0046,2,.0166,27,.729,.0185,3,.0332,19.6818,0,3.8236515522,3.8236515522,1.02416905827,.814031332584,44232.8374576,7.94945121835678,0,41.913105011,41.913105011,6.03093503778,3.69891785928,260421.805866,4763.66940933,1.21087468619164,1943.09905837,.493915353977926,2820.57035096,.716959332213713,28610.7667511,7.27255613993436,11993.1947834,3.04854403652398,16617.5719676,4.22401210338496,10588708.2529,5465497.96414,0
SQ,SQ39Subwatershed21,21,SQ3921,9982.119,9995.3319,3986,39.8786,1335729.6062,133.6353,34.6629,154.0656,270.7317,1.3392,3986,39.8786,30.3511,21.865,22.6068,26.7344,.19,95.1662,.9846,100,1.3371,80.0476,2871.6646,28.7301,592,10.0767,16.6313,2804.9622,28.0627,761,19.8866,29.3022,3148.9533,31.5042,1632,22.241,21.7098,1156.5389,11.5708,928,7.8639,20.3811,13.2129,.1322,73,.3087,24.8131,0,1.67887353897,1.67887353897,.102012059936,.253825529474,11189.9068785,7.56755214089158,0,21.1872940063,21.1872940063,2.28056905386,1.96684311524,250155.619518,9563.95026082,.95810821938909,6298.31988328,.630960208276419,3265.63037753,.327148011111669,51286.2325065,5.13781016901321,33610.013691,3.36702194103276,17676.2188155,1.77078822798045,34322013.3016,15316641.2053,0
SQ,SQ39Subwatershed22,22,SQ3922,3838.12,3842.3117,626,16.2923,183746.2115,47.8218,8.8966,3031.6409,104.5998,1.3393,626,16.2923,8.1611,14.2047,13.6939,76.6226,.6013,99.4309,.211,100,.4006,92.6958,3429.7958,89.2639,69,7.1136,13.347,337.1568,8.7748,335,6.3611,17.0889,66.6112,1.7336,185,2.3362,19.1845,4.5562,.1186,24,.2491,22.331,4.1917,.1091,13,.1461,18.6,0,5.79036712646,5.79036712646,.70579074965,.653130174257,29770.2538203,8.00762765732005,0,30.2602214813,30.2602214813,5.34684597403,3.25239246652,225455.107341,5588.46423667,1.45604208223557,2305.43015249,.600666511857368,3283.03408418,.855375570378206,30283.5855477,7.89021331998479,12925.8585923,3.36775780650423,17357.7269554,4.52245551348056,12563192.3792,5890528.34516,0
SQ,SQ39Subwatershed23,23,SQ3923,12068.2082,12087.7087,1101,9.1084,316839.2042,26.2117,9.5823,10008.6704,60.5396,1.3253,1101,9.1084,4.7229,13.5367,12.0756,82.4405,.4082,99.646,.172,100,.3321,95.7701,11075.7827,91.6285,170,3.6124,11.7699,837.6979,6.9302,581,3.8828,18.0455,152.814,1.2642,291,1.6352,22.7042,1.9136,.0158,14,.0424,24.2571,19.5004,.1613,45,.1726,18.0916,0,5.79036712646,5.79036712646,1.29584984329,.980180682389,165534.450682,7.91919825038735,0,42.8045501709,42.8045501709,5.7018012123,3.74321850846,756418.054228,13725.9625115,1.13736540537145,5697.05915902,.472071666696967,8028.90335248,.665293738674479,83414.2498636,6.91190013307858,35678.0586973,2.95636751587531,47736.1911663,3.95553261720327,31045507.9861,16259083.6467,0
SQ,SQ39Subwatershed24,24,SQ3924,7998.2703,8046.2923,759,9.4329,201133.7288,24.9971,7.1597,6998.909,56.7471,1.3344,759,9.4329,4.6538,14.5595,12.4815,83.8655,.6248,99.5783,.1302,100,.2988,96.1326,7526.6152,93.5414,52,3.275,12.111,331.9628,4.1257,359,3.0369,18.431,131.5823,1.6353,260,2.16,21.4996,8.11,.1008,42,.2299,24.7097,48.0221,.5968,46,.5658,25.135,0,16.678609848,16.678609848,.860452713123,1.02236384597,75979.6954742,7.89321344548391,0,76.6489105225,76.6489105225,5.83118117099,3.94384497712,514899.128579,10001.5056499,1.25045857101128,4176.12500891,.522128516825694,5825.38064099,.728330054185591,58052.0364072,7.25807383718952,24721.1842024,3.09081629841892,33330.8522048,4.1672575387706,22757341.7611,11265854.0421,0
SQ,SQ39Subwatershed25,25,SQ3925,11126.903,11153.7844,2699,24.1981,943695.427,84.6076,23.7643,2625.3142,173.6592,1.3275,2699,24.1981,16.8096,18.6686,17.4679,50.7806,.2183,98.7006,.7646,100,.9109,87.3066,6981.3325,62.5916,437,10.0091,15.1669,3092.3656,27.7248,863,12.8133,20.9952,976.5701,8.7555,1150,9.4299,23.0382,76.6348,.6871,183,.8953,21.7346,26.8814,.241,66,.2893,18.244,0,3.01624059677,3.01624059677,.405256606531,.62956378571,49609.0822318,7.73537644429323,0,64.4097137451,64.4097137451,4.53021516512,3.13258304031,554511.926856,8534.71228963,.76703394373349,4276.11527877,.384304175094364,4258.59701086,.382729768639126,57252.9505202,5.14545246958655,29483.5384987,2.64975245121666,27769.4120215,2.49570001836989,23302227.927,13436137.9557,0
SQ,SQ39Subwatershed26,26,SQ3926,9364.9398,9381.6154,2216,23.6207,657073.0714,70.0384,18.595,6124.1787,145.9972,1.3259,2216,23.6207,12.8854,16.7726,15.4626,65.5961,.1868,99.4845,.3472,100,.5957,89.3763,7688.9972,81.9581,141,9.4324,14.6018,1206.2923,12.858,1037,9.3281,19.113,452.7013,4.8254,878,6.2122,21.1234,16.949,.1807,89,.3755,22.2691,16.6756,.1777,71,.268,17.8755,0,3.91693305969,3.91693305969,.659153800871,.59158752334,67844.7232623,7.79413806598893,0,105.14138031,105.14138031,5.13345440276,3.62867210016,528514.798036,11168.511026,1.19258759420963,4676.49717928,.499362225401598,6492.01384668,.693225368803759,64324.3873063,6.86863863303211,27710.4249158,2.95895387558177,36613.9623905,3.90968475745034,25484065.8091,12628100.6602,0
SQ,SQ39Subwatershed27,27,SQ3927,4698.5988,4727.8494,1421,30.0559,432363.5596,91.4504,17.5263,1941.1599,191.648,1.3426,1421,30.0559,17.8279,17.4688,16.3878,51.6732,.4506,98.838,.5894,100,.861,86.1536,3361.5443,71.1009,184,11.1706,14.536,695.5453,14.7117,412,10.625,21.2256,597.3143,12.634,596,11.3362,20.8439,44.1949,.9348,130,1.2461,21.0312,29.2506,.6187,99,.9333,21.0634,0,4.10178041458,4.10178041458,.468910126455,.634262132042,24326.5884503,7.98771677815586,0,47.0406990051,47.0406990051,5.0948627544,3.56010598863,264341.859149,5482.92375663,1.16692741602667,2669.16424886,.568076646352525,2813.75950776,.598850769672014,30725.7655166,6.53934647848631,15209.0029858,3.23692309839265,15516.7625308,3.30242338009366,14545322.0146,6930995.14823,0
SQ,SQ39Subwatershed28,28,SQ3928,12487.7406,12515.5333,4128,32.983,1332318.5133,106.4532,31.248,3019.0299,216.9102,1.3265,4128,32.983,21.6846,19.3878,18.4389,43.3792,.1474,98.8505,.7588,100,1.0208,84.0221,7183.6265,57.3977,602,12.0745,15.4673,3364.3691,26.8815,1210,14.9301,22.7292,1767.3394,14.1212,1882,14.2672,22.1711,172.4056,1.3775,326,1.5068,21.3942,27.7927,.2221,108,.3392,19.2131,0,3.47951626778,3.47951626778,.362855903735,.554346319139,49825.1955655,7.72864860578798,0,30.0359592438,30.0359592438,4.12444344166,2.93534610523,566479.933381,13270.1217417,1.06265193734886,7053.279068,.564816270126559,6216.8426737,.4978356672223,74487.9466991,5.96488580961555,40375.6173505,3.2332203753896,34112.3293486,2.73166543422595,38436081.7611,18399839.11,0
SQ,SQ39Subwatershed29,29,SQ3929,13862.8847,13897.8762,5643,40.6033,1663436.0087,119.6899,36.5703,875.3017,242.6553,1.342,5643,40.6033,26.6976,21.4902,21.3468,33.2768,.1257,97.8439,.937,100,1.2189,82.085,5516.5229,39.6933,850,11.9612,16.3643,5183.0111,37.2935,1491,19.1516,24.8447,2314.718,16.6552,2477,16.7749,23.402,848.6327,6.1062,659,4.667,25.1482,34.9914,.2518,166,.576,25.7456,0,8.42811107635,8.42811107635,.38093684449,.77181333754,58100.4875216,7.81077422588745,0,56.6080970764,56.6080970764,3.09059043049,2.66702305296,471367.580687,12802.7293271,.923525630066014,7115.56679286,.513281827472748,5687.16253426,.410243802594708,72611.0939987,5.23780551956116,41435.315968,2.98893894486477,31175.7780306,2.24886657468918,38775511.9839,18882761.3623,0
SQ,SQ39Subwatershed3,3,SQ393,8956.8891,9150.7997,3985,43.5481,1154820.9409,126.1989,31.3904,626.6905,256.3828,1.322,3985,43.5481,29.8263,22.7158,22.2131,25.1773,.1691,96.5737,.9315,100,1.3863,81.1807,3777.7051,41.2828,448,11.4849,17.6638,1969.8158,21.5262,1023,18.5876,28.681,1768.9797,19.3314,1647,16.3589,21.5573,1440.3885,15.7406,727,11.6486,26.2149,193.9107,2.1191,140,1.3271,21.2862,0,1.32625174522,1.32625174522,.196859579498,.280368836241,19763.9143433,7.79102801323315,0,28.7089042664,28.7089042664,2.69958696844,2.34013164513,271097.922545,10575.5599232,1.18071797084101,5633.14260661,.628917310878617,4942.41731662,.551800659965746,55021.2907944,6.14290186917688,29375.8220127,3.27969026798601,25645.4687817,2.86321160119086,30697201.6437,13387049.7649,0
SQ,SQ39Subwatershed30,30,SQ3930,5767.8414,5836.184,2535,43.4359,708903.57,121.467,24.5266,1017.0729,248.0339,1.3457,2535,43.4359,24.8454,19.3145,18.7121,37.8631,.2745,98.2946,.8257,100,1.1025,81.8661,2841.4116,48.6861,420,13.2252,15.4049,2100.3957,35.9892,742,18.1374,21.9,716.1392,12.2707,1010,14.3986,22.9155,109.8949,1.883,243,2.4341,23.483,68.3426,1.171,120,1.0832,17.5688,0,3.25092244148,3.25092244148,.422974781631,.616857885419,27086.8820409,7.77000845582533,0,28.062461853,28.062461853,3.62466384491,2.64635985375,232148.845275,6101.87791331,1.05791360929411,3284.76509337,.569496431259362,2817.11281994,.48841717803475,33902.4360333,5.87783777017516,18851.545046,3.26838824763802,15050.8909873,2.60944952253715,17899972.2651,8590962.03559,0
SQ,SQ39Subwatershed31,31,SQ3931,4860.3429,4876.2895,769,15.7702,219426.846,44.9987,9.608,3947.8734,99.7042,1.3323,769,15.7702,7.6981,13.9771,13.3479,77.7856,.4411,99.5202,.1904,100,.3814,92.9991,4397.0713,90.1725,56,6.567,12.9716,382.9919,7.8542,484,6.2241,17.1634,78.1839,1.6033,195,2.1695,20.3519,2.0958,.043,14,.0817,18.3333,15.9466,.327,20,.2869,16.7899,0,3.99298119545,3.99298119545,.919909159906,.614077127795,49257.4558763,7.8105810262566,0,36.1412811279,36.1412811279,5.43747675891,3.42967601997,290975.693799,5102.52008351,1.04982718061106,2001.1647713,.411733248553307,3101.35531221,.638093932057757,31815.6990425,6.54597827706765,12955.0648005,2.66546313028655,18860.634242,3.88051514678111,10905131.0781,5903838.09911,0
SQ,SQ39Subwatershed32,32,SQ3932,13205.7025,13207.8894,509,3.8538,145258.2175,10.9978,5.1896,12548.7902,28.9802,1.3091,509,3.8538,1.8712,10.352,9.6752,92.9401,.686,99.8038,.0499,100,.1267,98.1041,12885.9502,97.5625,37,1.6846,9.7291,271.5479,2.056,271,1.4226,16.7148,45.2884,.3429,156,.5073,18.843,2.916,.0221,28,.0737,26.8667,2.187,.0166,17,.0367,19.561,0,7.95206594467,7.95206594467,1.2442261217,1.05494122284,179780.720777,7.96135383601869,0,87.8851394653,87.8851394653,6.53690574955,4.57970593847,947491.803868,14068.1454879,1.06530837627911,5919.25979655,.448235131493383,8148.88569132,.617073244783456,89013.270164,6.74051760320968,37836.9855164,2.86520050837129,51176.2846476,3.87531709483839,32256366.3385,17242942.4389,0
SQ,SQ39Subwatershed33,33,SQ3933,4004.6937,4008.4297,983,24.5233,305519.2059,76.2192,13.7952,1585.8154,162.0326,1.3243,983,24.5233,14.4295,16.5349,15.4972,58.7138,.5359,98.6574,.6044,100,.7423,88.4234,3057.8298,76.285,123,9.8492,14.0178,523.1398,13.051,345,8.7074,20.6398,395.2936,9.8616,432,8.9894,20.2252,28.4305,.7093,60,.8289,19.7258,3.7361,.0932,23,.2158,23.1048,0,5.18162918091,5.18162918091,.838828606661,1.00290916665,36894.1986068,7.93198626875382,0,31.8285961151,31.8285961151,5.35328178281,3.4877874101,235485.512344,4778.29204456,1.19317291221548,2212.50375255,.552477647054505,2565.788292,.640695265158482,27252.9285499,6.80524669087676,12839.3341832,3.20607146139541,14413.5943667,3.59917522948135,12056800.0089,5851097.73555,0
SQ,SQ39Subwatershed34,34,SQ3934,10748.4673,10761.7713,1841,17.1068,568173.3519,52.7955,15.1563,7595.3253,110.6737,1.3222,1841,17.1068,9.6806,16.5485,15.2756,70.1726,.2142,99.5364,.2942,100,.5388,92.0289,9126.4698,84.8045,133,7.1345,14.5111,1126.7415,10.4699,830,6.9128,19.0955,455.7084,4.2345,756,4.6393,20.5563,39.5476,.3675,84,.4236,22.1422,13.304,.1236,38,.1392,16.8844,0,13.2675123215,13.2675123215,1.13011609973,1.23321709458,133485.923352,7.90663516748061,0,51.8765335083,51.8765335083,5.48754278864,3.56980395275,648084.290881,12494.3448845,1.16243037595695,5589.19487865,.519999244789999,6905.15000583,.642431131165092,73245.9557025,6.81454887084226,33416.3723573,3.10894301714069,39829.5833452,3.70560585370158,30457713.2513,15228395.6348,0
SQ,SQ39Subwatershed35,35,SQ3935,7268.0068,7289.2386,2085,28.6038,665223.4702,91.261,20.6625,2861.3974,186.9367,1.3357,2085,28.6038,18.245,18.8356,17.8602,49.0372,.2886,99.0607,.6074,100,.928,86.4005,4733.3168,64.9357,266,10.7458,15.3904,1652.2505,22.667,636,12.4924,21.7802,796.8746,10.9322,888,11.0626,21.9175,85.5649,1.1739,201,1.4652,21.5732,21.2318,.2913,94,.5107,20.4867,0,3.47951626778,3.47951626778,.56079075481,.875856656157,44877.8409444,7.77905212144779,0,30.8553695679,30.8553695679,4.51410202641,3.15786204672,361096.563398,6832.44309382,.940071092643997,3507.04435086,.482531792741306,3325.39874295,.457539299901315,41622.1792141,5.72676668575764,21355.3880638,2.93827298893006,20266.7911503,2.78849369682758,19111259.0485,9732004.86557,0
SQ,SQ39Subwatershed36,36,SQ3936,7510.0308,7544.4754,1894,25.1045,554951.5939,73.5573,17.4462,4417.7636,152.7643,1.3254,1894,25.1045,14.0911,17.5229,16.2277,59.3868,.266,99.2688,.4144,100,.7311,88.9582,5925.9406,78.5468,159,9.389,15.2375,795.1433,10.5394,701,8.3155,20.6874,673.4935,8.927,809,8.3745,20.0173,115.4534,1.5303,181,1.5507,21.1545,34.4447,.4566,44,.3286,18.4148,0,5.04968357086,5.04968357086,.876243024382,.821904398057,72548.5412037,7.78964377217205,0,37.9020729065,37.9020729065,4.87735402481,3.39965520536,403815.64913,9261.36367533,1.23319916015924,4162.17231627,.55421507942018,5099.19135906,.678984080739056,51901.9199545,6.91101292880184,23910.9102364,3.18386313893679,27991.0097182,3.72714978987836,22681308.071,10896598.7443,0
SQ,SQ39Subwatershed37,37,SQ3937,11882.2253,12336.1113,4924,39.9153,1665247.2084,134.9896,38.7249,105.554,273.0772,1.3488,4924,39.9153,29.2031,20.9361,20.9883,26.2619,.1598,94.6248,.9914,100,1.3494,79.8398,4295.3775,34.8195,950,12.4557,16.1654,3881.1302,31.4615,1139,19.5029,25.5796,3087.6272,25.0292,2000,21.1468,22.4639,618.0904,5.0104,703,4.1705,20.8812,453.8859,3.6793,132,.8736,15.4008,0,1.82976388931,1.82976388931,.0985289117908,.169936864846,13339.6323095,7.58938831464873,0,54.9305801392,54.9305801392,3.1681302012,2.6282918634,428895.130377,10844.9049874,.912699827985924,6793.12088684,.571704433751142,4051.78410056,.340995394234782,60956.0896753,5.13002305008473,37887.117422,3.1885540347396,23068.9722533,1.94146901534513,37018377.8782,17265788.3805,0
SQ,SQ39Subwatershed4,4,SQ394,10084.0862,10119.4421,4691,46.3563,1406396.5819,138.9797,36.3021,136.0552,281.6941,1.3293,4691,46.3563,35.0401,24.256,25.611,23.2518,.1498,94.8064,.9866,100,1.391,79.222,2505.7128,24.7614,767,11.4,18.6565,3073.9587,30.3768,941,23.2993,31.2624,1910.221,18.8767,2042,17.0913,21.3373,2594.1937,25.6357,828,17.2448,27.202,35.3559,.3494,113,.6564,25.5849,0,.999804139137,.999804139137,.102364796872,.208978730234,11368.7367054,7.80638692810444,0,21.7435054779,21.7435054779,1.98013095349,1.83241231686,219897.502647,11337.7549432,1.12432150205142,6692.31045746,.663650659537202,4645.44448577,.460670842517193,57312.0800847,5.68341830365353,33872.1967865,3.35897533149806,23439.8832982,2.32444297215547,36469022.3418,15436122.3945,0
SQ,SQ39Subwatershed5,5,SQ395,10926.5225,10948.0276,3947,36.0522,1194727.708,109.1272,29.7759,1366.8131,221.9712,1.3261,3947,36.0522,24.3716,21.387,20.938,35.4503,.1598,98.2381,.8752,100,1.196,83.7006,5228.4817,47.7573,486,11.1486,16.7815,3430.707,31.3363,1012,17.1968,24.9436,1309.1707,11.9581,1748,12.4678,22.0986,958.1631,8.7519,636,7.4068,25.6617,21.5051,.1964,65,.291,22.1744,0,5.6660618782,5.6660618782,.206951284985,.408344488175,24862.9204269,7.88083099770811,0,33.2664909363,33.2664909363,3.45481400345,2.77175077035,415078.628445,10766.1840448,.98532575618638,5924.50395275,.542213128902631,4841.68009209,.44311262728741,60889.3392507,5.57261830108344,33985.4186518,3.11036001177868,26903.9205989,2.46225828930476,32284943.8009,15487719.4781,0
SQ,SQ39Subwatershed6,6,SQ396,10329.5727,10410.5815,4925,47.3076,1489017.4757,143.0292,38.0709,109.1686,290.6688,1.3438,4925,47.3076,34.8595,23.3222,24.9893,24.0918,.1614,94.1765,.9895,100,1.3617,78.5338,1884.6153,18.1029,942,9.559,17.2328,3975.7164,38.1892,940,25.2203,29.5261,2796.0321,26.8576,1998,21.9351,22.6181,1673.2089,16.0722,891,11.8836,24.8988,81.0088,.7781,154,.7336,14.4571,0,.825438678265,.825438678265,.051448645079,.144056178708,5876.61858686,7.83762796311709,0,19.2183609009,19.2183609009,1.46713151763,1.41539615782,167615.374494,7982.58167346,.772789146782422,5150.56949586,.498623674516565,2832.0121776,.274165472265857,44415.9882363,4.29988630955664,28924.3714948,2.8001517908674,15491.6167415,1.49973451868924,28067471.647,13181316.2692,0
SQ,SQ39Subwatershed7,7,SQ397,5676.08,5684.3723,2730,48.0264,832276.4576,146.4148,28.75,167.2594,296.9612,1.3425,2730,48.0264,36.6646,24.0147,25.7489,29.3559,.3142,95.5408,.9706,100,1.2383,78.1905,748.7614,13.1723,724,8.9995,16.6308,2461.7002,43.3065,533,28.3833,29.5456,1883.5218,33.1351,1084,27.6508,24.3402,582.0966,10.2403,353,7.5571,23.623,8.2922,.1459,36,.2922,24.567,0,.825438678265,.825438678265,.0474360072429,.157663918651,2959.05813181,7.80510361966519,0,14.4448347092,14.4448347092,1.33933882289,1.31526525086,83549.2951106,3839.52844343,.676440156486519,2630.50921127,.46343765614121,1209.01923216,.213002500345309,21757.3379181,3.83316266122042,14892.9683324,2.62381226698708,6864.3695857,1.20935039423334,14334675.5662,6786972.91009,0
SQ,SQ39Subwatershed8,8,SQ398,13567.9181,13607.1923,5590,41.0812,1728699.5719,127.0431,38.3946,317.6162,257.5114,1.3288,5590,41.0812,28.2222,21.4321,21.7251,31.3334,.1292,96.1921,.9767,100,1.2424,80.9664,4610.3913,33.882,1043,11.8745,16.5963,5596.1648,41.1265,1103,20.1767,25.1022,2397.8226,17.6217,2500,18.0903,23.0094,963.5394,7.0811,810,5.5782,22.4147,39.2742,.2886,134,.4715,22.7062,0,.881170332432,.881170332432,.0610528620615,.116097653671,9116.77968019,7.75834684875459,0,80.4862518311,80.4862518311,2.74099837634,2.3597621055,409305.064544,10075.8500111,.742623145042422,5902.49283348,.435033052969269,4173.35717766,.307590092076101,60285.9038135,4.44326855226964,35850.9103681,2.64232950876229,24434.9934454,1.80093904350735,32164996.586,16337855.0226,0
SQ,SQ39Subwatershed9,9,SQ399,5152.1203,5166.0621,1871,36.2171,575629.4574,111.4252,21.7757,197.8997,230.1895,1.3282,1871,36.2171,23.244,19.1485,19.2289,41.1002,.3697,96.0104,.9617,100,1.0615,83.2369,2119.8961,41.035,425,11.6785,15.3199,2322.5547,44.9579,383,17.819,21.6522,630.7566,12.2096,776,13.8406,23.4612,78.9129,1.5275,235,2.1823,20.7483,13.9419,.2699,52,.4185,19.462,0,1.39323139191,1.39323139191,.0987079177234,.210859279328,5596.44281116,7.55826237908498,0,31.3037624359,31.3037624359,3.17327649399,2.50288980335,179902.564274,2904.40340011,.563729732807287,1618.90905948,.314221905781198,1285.49434063,.249507827026089,20622.5475942,4.00273021462639,11925.2859038,2.31463653979508,8697.26169035,1.68809367482161,8822069.90168,5434550.76035,0
SQ,SQ4Subwatershed1,1,SQ41,12939.1662,13007.7822,5504,42.3131,1546462.6935,118.8875,35.5556,2043.3163,242.0589,1.3291,5504,42.3131,27.974,22.4225,21.8015,31.6662,.116,98.056,.8429,100,1.2543,82.1497,6461.8376,49.6767,625,11.7423,17.4215,2920.2334,22.4499,1428,17.6785,27.8615,1874.4095,14.4099,2300,14.6356,21.5244,1682.6857,12.936,968,10.6575,26.7095,68.616,.5275,183,.8938,27.0091,0,9.0503950119,9.0503950119,.346387284509,.593793862939,49453.3662221,7.98463792441778,0,30.1742630005,30.1742630005,3.68918014316,2.8587005572,526626.776256,16530.8326807,1.27758098359537,8707.22093152,.672935241493382,7823.61174916,.604645742100445,86519.1467064,6.68660911909455,46172.634316,3.56843969714215,40346.5123904,3.1181694219524,47449059.1411,21041635.9786,0
SQ,SQ4Subwatershed10,10,SQ410,10456.1433,10464.5266,5174,49.4432,1561616.3978,149.2295,39.5479,135.0225,301.9668,1.3466,5174,49.4432,36.432,23.5507,25.2663,26.5377,.1587,94.6654,.9871,100,1.2965,77.6582,1385.3499,13.2385,1223,9.1133,17.6316,4037.407,38.5818,821,26.3238,30.3674,3393.3464,32.4271,2140,26.5294,23.0667,1640.04,15.6724,938,10.2915,21.5256,8.3834,.0801,52,.1867,24.1455,0,.744294703007,.744294703007,.0531100157638,.152309254208,6099.47287041,7.72635739390071,0,16.1349182129,16.1349182129,1.12999435201,1.24146352681,129767.421391,8814.42642574,.842990208994171,6033.19720836,.577000241414059,2781.22921738,.265989967580112,43978.222847,4.20596979069711,29996.4297892,2.86878526131141,13981.7930578,1.33718452938571,32877255.9466,13669871.0314,0
